REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,CREDIT_RATING,PRIZMRUR,PRIZMUB,PRIZMTWN,Column 45,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OCC,OCC_LABEL,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MARRY,MARRY_LABEL,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL,CALIBRAT,CHURNDEP
49.21,184,69.99,0,10.5,0.26,341,-37.59,1.33,1.33,5.33,0,0,8.15,13.67,2.33,11.67,30.33,2.67,0,0.67,1,22,2,2,APCWAS202,2,2,656,1039576,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.99,0,0,
43.17,243,49.99,1.24,0.5,0.36,-7,-0.99,7.33,0,6.33,0,0,60.83,20.33,5.33,43,72.33,7.33,0,0,1,15,1,1,NYCQUE917,2,1,436,1051386,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.99,0,0,
13.25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,SFRSCL408,1,1,458,1054940,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
83.12,450.5,39.99,0,144.5,0,119.5,42.03,4.67,0.33,10,1.33,0.33,134.38,7.33,0.67,105.33,26.33,5,0,2.33,1,10,1,1,MILMIL414,1,1,315,1070724,34,0,1,0,0,1,0,0,0,0,3,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0,0,
52.43,675,59.99,0,6.25,0,132,-2.44,15.33,5.33,56.67,2.33,0.67,153.93,57,16.33,143.67,93.67,20.67,0,2.33,1,11,1,1,APCSIL301,1,1,334,1075944,34,28,1,0,0,0,0,1,0,0,5,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,NONE,1,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,
53.61,386.5,44.99,0.25,52.5,0,90.5,25.13,5,0,9.67,0.33,0,168.8,9.67,0,95.67,26,5,0,0.67,1,11,1,1,LAXSJC949,1,1,328,1077179,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
35.31,1482.5,44.99,0,0,0,-18.5,-0.32,16,7.33,92.33,44.67,1,446.3,60.67,98.33,94.67,214,23.33,0,8.33,1,13,1,1,SANTEM254,2,2,375,1080745,0,0,0,0,0,0,0,0,0,1,7,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,79.99,0,0,
10.3,251.25,10,0,1,0,80.75,-0.3,15.67,8.67,73,0,0.33,30.55,23.67,8.33,63.33,38.33,24.33,0,0,1,11,2,2,NYCMAN917,2,2,308,1082486,58,62,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,149.99,0,0,
12.99,1,10,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,1,31,1,1,HWIHON808,2,2,691,1097687,48,50,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,0,29.99,1,0,
,,,,,,,,13.67,3.33,34,0,0,96.48,33,4.67,96.33,88.67,17,0,0.33,1,28,2,2,NEVSDG619,8,3,163,1099979,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,9.99,0,0,
72.81,1306,77.9,0,0,0,-462,-76.29,2,1,10.33,1.67,0,809.08,25.33,0,76.33,106,3,0,4.67,0,52,2,2,KCYKCM816,9,6,146,1000093,24,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,1,0,0,7,0,2,0,129.99,0,1,0
75.73,410.75,50,0.25,0,6.91,92.25,13.53,7.33,2,14.67,0,0,20.95,8,0,58.33,19.67,9.33,0,0,0,49,1,1,DALDAL214,2,2,620,1000662,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29.99,0,1,0
75.57,444,40.07,0.99,86,0,-7,-33.6,1.33,3.67,33.33,0,0,141.05,18,1,63,59,5,0,3,0,50,1,1,INDIND317,2,2,461,1000828,42,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,29.99,0,1,0
138.82,1395.25,69.99,0.25,89.75,0,232.75,130.3,9.33,4.67,46.33,2.67,0,322.42,65.33,2.33,127.33,215,14,0,5,0,52,1,1,MIANDA305,4,4,157,1000835,28,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,129.99,0,1,0
99.14,1343,94.99,5.94,12.5,0,61,-7.2,18.67,14.67,54.67,0.33,0,193.78,61.33,0.33,201.67,125,33.33,0,2.67,0,46,2,1,DALDAL214,3,3,82,1001101,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,29.99,0,1,0
84.13,1377.75,65.37,1.98,0,4.57,-22.75,-29.14,4.67,12.33,46,31,0,189.4,50.67,31.33,201.33,143.33,17,0,1,0,44,1,1,SANSAN210,5,5,85,1001148,68,70,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,149.99,0,1,0
31.01,56.5,30,0.74,0,0,-5.5,-1.01,0.33,1,6,0,0,0.19,3.67,0,16.33,6,1.33,0,0,0,44,1,1,SANSMC512,1,1,1324,1001184,44,54,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,CRAFT,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,0
59.23,599.5,59.99,0,0,0.49,424.5,-9.24,2.67,9,90.67,0,0,145.43,29,29.33,120.33,191.33,13,1,6.67,0,45,1,1,SANMCA210,7,4,45,1001587,50,44,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,1,1,1,0,0,0,7,0,0,0,199.99,1,1,0
45.32,856.25,16.29,4.21,0,0,-856.25,-25.33,5.67,0.67,15,0.33,0.33,265.34,24.67,8,115.33,51,6.33,0,1.33,0,41,2,1,SEASEA206,4,3,651,1001856,28,24,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,39.99,0,1,0
66.08,397.75,34.98,2.23,92.75,0.88,-139.75,-19.79,3.67,2,13.33,0,0,97.5,70,3.67,109,73,5.67,0,0,0,45,1,1,DALDAL214,3,3,589,1002002,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,9.99,0,1,0
9.5,370,10,0,0,0,96,0,0,0.33,11.33,0,0,84.74,8.33,10.33,90.67,26,0.33,0,1,0,44,2,2,SANSAN210,7,4,240,1002050,34,32,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,29.99,0,1,0
34.98,282,34.98,0,0,0,-121,0,0,0,1.67,0,0,154.75,10.33,3.67,13,37.67,0,0,0,0,42,1,1,DALDAL214,1,1,1256,1002592,24,52,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0,1,0
50,292.75,50,0,0,0,74.25,0,2.33,0.67,9.67,0,0,84.35,33.67,10.33,39.33,57.67,3,0,1.33,0,40,1,1,NNYROC716,2,2,619,1002649,26,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,29.99,0,1,0
50.93,567.25,49.99,0.74,0,0.2,255.75,1.82,1.67,4.33,13.33,0,0,118.86,36.33,17.67,33.67,87.33,6,0,0.67,0,41,1,1,SANAUS512,7,7,6,1003833,50,50,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NONE,1,0,1,0,2,UNKNOWN,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,99.99,0,1,0
44.39,351.5,34.98,0.5,0,0,-133.5,-5.11,5.67,0,30.33,0,0,44.91,59,3,53.67,71,5.67,0,0.67,0,39,1,1,NEVLVS702,2,2,539,1004859,0,0,0,0,0,0,1,0,0,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29.99,0,1,0
39.16,427,44.99,0,11,0,47,11.24,2.67,5.33,33,1,0,14.88,4.33,0,93.33,40.33,8,0,0.33,0,32,1,1,SANCRP512,2,2,872,1005242,50,50,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,1,1,1,0,0,0,1,0,0,9,0,0,0,29.99,0,1,0
40.72,304.5,44.99,0.74,19.25,0,6.5,-6.78,2.33,0,25.33,0.33,0.33,42.59,8,0.67,92,27.33,2.33,0,0,0,36,1,1,APCSIL301,2,2,258,1005618,54,48,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,9,0,1,0,29.99,0,1,0
52.59,180,50,0,0,2.59,-27,7.76,2,0,7.67,0,0,43.48,13.33,5.33,34,9.67,2,0,0,0,38,2,2,APCFCH703,1,1,1130,1005882,54,48,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,0,0,9,0,0,1,0,0,1,0
13.12,113.5,10,0.99,1,1.74,-62.5,-2.73,1,0,8,0,0,18.81,6.67,1,29.67,10.33,1,0,0,0,33,2,2,FLNSAN407,4,3,199,1006323,28,26,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,99.99,0,1,0
250.08,1533.5,70,1.24,760.25,0,108.5,34.91,20.67,0,41.33,0,0,410.97,34.67,16,279,30.33,20.67,0,2,0,31,2,2,PHIMER609,3,3,535,1006383,38,38,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0,9.99,0,1,0
25.71,86.25,24.99,0.5,0,0,-16.25,-0.72,2.33,0,8.67,0,0,11.16,1,0,24.33,39,2.33,0,0,0,31,1,1,BOSBOS617,3,2,622,1006623,38,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,59.99,0,1,0
263.42,1821,139.89,5.69,362,0.49,110,159.72,9.33,25,58.67,4.33,3,478.73,176.67,66,480,175,34.33,0,6.67,0,33,2,2,OHICIN513,7,4,1,1006871,40,38,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,29.99,0,1,0
114.29,1690,96.98,8.42,57.25,2.5,112,10.7,17.33,12.67,70.33,2.33,0.67,285.47,114,49.67,308.33,215.67,30,0,3.33,0,31,1,1,PHXPHX602,4,4,155,1006896,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,149.99,0,1,0
42.11,292.5,43.78,0,23.75,0,33.5,-3.83,0.33,0.33,11.67,0,0,79.76,5.33,1.67,80,14.67,0.67,0,0.67,0,37,1,1,NSHNSH615,1,1,1102,1007396,26,26,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,0
32.49,90.25,32.49,0,0,0,-55.25,0,0.67,1.33,2,0,0,0,0.33,0,4.67,7.67,2,0,0,0,37,2,2,STLSTL314,1,1,1102,1007439,52,52,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,1,0,8,0,0,1,0,0,1,0
34.99,75,44.99,0,0,0,-12,0,0,0,0,0,0,6.42,1,0,13,3.33,0,0,0.33,0,33,1,1,NYCSUF516,1,1,991,1007661,36,32,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0,1,0
60.24,950.5,59.99,0,5,0,16.5,-4.25,0.33,29.33,15.33,7,0,37.96,10,0,116.67,61,29.67,0,0,0,32,1,1,OHICIN513,3,3,132,1008542,38,82,1,1,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,1,1,1,1,1,1,0,0,0,1,0,0,6,0,2,0,149.99,0,1,0
30.09,73.75,29.99,0,0,0.1,-20.75,0.29,1.33,0.33,1.33,0,0,13.3,3.33,6.67,14,5,1.67,0,0,0,34,1,1,FLNJAC904,3,2,735,1008909,32,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,9.99,0,1,0
154.23,2404.75,159.99,0.99,0,0,35.25,-0.99,20.67,2.33,58.33,0,0,445.04,123.33,20.33,450.33,194,23,0,16.67,0,35,2,2,MILMIL414,9,5,111,1009642,36,36,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,199.99,0,1,0
38.02,80.5,44.99,0.5,6.5,0,63.5,7.11,0.67,2.67,3.67,0,0,9.24,1.67,0,20,17,3.33,0,0.33,0,30,1,1,CHILAG708,2,2,166,1010372,46,42,1,0,0,0,1,0,0,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,1,1,0,0,0,0,6,0,0,0,29.99,1,1,0
171.14,1391,69.99,4.95,291.75,0,-439,-117.19,14.33,10.33,51,1,0,412.97,73.33,16,258.33,170,24.67,0,8.67,0,34,1,1,KCYKCK913,2,1,918,1011196,0,0,0,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,29.99,0,1,0
30.96,15.5,29.99,0,0,0.97,-1.5,0.7,1,2.33,4.33,0,0,1.26,0.33,0,2.67,5.33,3.33,0,0,0,31,1,1,ATLMEM901,1,1,940,1011397,40,60,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
20.24,0,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,SFRSCL408,1,1,975,1012361,38,38,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0
65.33,789,59.98,1.49,0,0,254,2.85,25.67,4.67,67,0,3,212.41,30,19.33,239.67,195,30.33,0,0,0,26,1,1,NYCBRO917,3,2,445,1013282,40,24,0,0,0,0,1,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,29.99,0,1,0
61.49,461,69.99,0,0,0.45,-120,-0.08,7.33,0,22.33,0,0,104.55,17.33,13,36.67,81.33,7.33,0,0.67,0,27,2,2,HARNEW203,1,1,824,1014220,28,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1,1,0,0,1,0
35.47,43.5,34.98,0,0,0,46.5,-0.49,3,0,0,0,0,0.82,1,0,8.33,5.33,3,0,0,0,29,1,1,NYCMAN917,1,1,858,1014888,48,46,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,CRAFT,0,1,0,0,3,UNKNOWN,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
76.85,753.5,85,0.99,0,0.19,-16.5,0.13,16.33,1,45.33,0,1.33,64.97,52.33,8.67,246.67,35.33,17.33,0,2.33,0,24,3,1,BOSBOS781,5,5,153,1015417,42,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,29.99,0,1,0
53.17,468.25,59.99,0.74,0,0,-80.25,4.11,5.33,0.67,34.67,0,0,96.38,73.67,11,67.67,158.67,6,0,1,0,26,2,2,LAXBUR818,2,2,153,1015976,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.99,0,1,0
29.02,39,29.99,0,0,0,-13,0.98,0.33,4.67,9,0,0,2.18,3,0,15.67,7.33,5,0,0,0,26,1,1,HOUCON409,1,1,790,1016062,46,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,1,0
47.01,265,39.99,0.25,43,0.41,-68,-15.97,9.67,4,12,3.67,0,66.49,24.33,8.33,104,12.33,13.67,0,1.67,0,30,4,1,LOUCOR812,5,4,158,1016184,26,26,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,79.99,0,1,0
51.89,389,56.98,0,10.25,0,-37,-4.91,5.67,4,14,0.33,0,79.12,39,12,96.67,49.33,10.67,0,0.67,0,26,1,1,KCYKCM816,6,6,40,1016288,38,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,129.99,0,1,0
36.26,356.5,33.07,0.5,16.5,0,-298.5,-54,4,9,4.67,3.33,0.67,51.05,21.33,0.67,57.33,53.67,13,0,2,0,25,2,2,CHICHI773,1,1,775,1017064,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,218.5,50,0,0,0,26.5,0,2,0,7.67,2,0,129.46,3.67,2.67,57.67,27,2,0,0.33,0,29,1,1,DETDET313,3,2,237,1017892,0,0,0,0,0,0,0,0,1,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,29.99,1,1,0
18.66,8,18.66,0,0,0,0,1.33,0,0.67,1.33,0,0,0.23,0,0,0.67,4.67,0.67,0,0,0,29,1,1,MINSTP612,1,1,861,1018719,50,52,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,1,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,0
99.98,1359.25,84.99,0.99,60,0,-132.25,3.41,14,1.67,26.33,2.33,0.33,380.03,52.33,9.67,203.67,69.67,15.67,0,2,0,25,1,1,NEVLMS619,1,1,753,1018817,46,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
87.23,1396.75,79.99,1.49,0.75,0,-44.75,-6.25,13,0,2,5,0.33,421.08,142,59.33,267.33,297.33,13,0,0,0,23,1,1,NYCBRO917,6,5,181,1019207,28,24,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,199.99,0,1,0
55.77,471,49.99,0,0,0,53,1.28,4.33,1,23,0,0,40.17,29,4.33,75.33,70.33,5.33,0,2.67,0,27,3,2,SFROAK510,7,4,119,1019828,56,52,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,129.99,0,1,0
28.74,32.5,16.99,0.25,16.5,0,77.5,25.49,0,0,0.67,0,0,0.17,0,0,7,1.33,0,0,0,0,26,1,1,NYCMAN917,1,1,790,1019902,40,42,1,0,0,1,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
39.99,703.25,39.99,0,0,0,-46.25,0,10,12.67,45.33,1.33,0,220.77,17,17.33,84.67,88.33,22.67,0,3.33,0,28,3,3,FLNCLR813,4,4,138,1020222,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.99,0,1,0
104.26,1083.25,84.99,5.2,0,1.85,62.75,-10.08,13,0.67,20.67,0,0,320.62,52,9,222,65,13.67,0,1.33,0,24,1,1,LAXIRV949,2,2,138,1021000,44,40,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,79.99,0,1,0
19.99,55.25,19.99,0,0,0,7.75,0,0.67,0,20.67,0,0,0,1,0,16,1.33,0.67,0,0,0,24,1,1,SEAEVE425,1,1,726,1021213,58,54,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
42.91,273.25,32.49,0,33.75,0,468.75,30.09,8,0.67,28.33,0,0,128.56,17,4.67,84,59.33,8.67,0,1,0,22,2,2,SFRSCL408,1,1,660,1021588,52,52,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0
97.15,540,94.99,1.98,0,0,134,1.32,7.33,4,17.33,1.33,0,95.62,54,22,107,57.67,11.33,0,1,0,28,2,2,FLNORL407,1,1,827,1021693,44,44,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0
44.3,412.25,44.99,0.25,0,0,15.75,25.68,12.67,1,21.33,0,0,62.12,25,1,64.67,84.33,13.67,0,0,0,22,1,1,NYCNAS516,2,2,55,1022010,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.99,0,1,0
